Crop,Temperature,Humidity,Rainfall,Label_N,Label_P,Label_K
cotton,24.41212325,80.80343786,98.60457373,129,47,20
cotton,22.94276687,75.37170612,67.08022574,116,52,19
cotton,25.53676123,81.13668716,95.4262599,114,40,23
cotton,25.32023717,81.79475917,83.46532547,131,60,17
cotton,22.426733,81.53480799,65.54475812,107,43,18
cotton,25.78544484,75.00539324,91.39578861,123,44,21
cotton,25.68959532,77.90621048,66.19426787,112,49,25
cotton,22.14593688,82.8597549,60.65381719,119,44,15
cotton,25.07278712,82.50257909,93.51042684,130,59,19
cotton,22.21506982,76.17851932,70.40557612,127,53,24
cotton,23.9643129,76.59175937,76.13090645,134,52,18
cotton,25.40059227,76.53237965,62.5138867,109,36,18
cotton,23.7805123,83.03878838,66.26555904,100,48,17
cotton,24.16402322,76.7433897,61.94626051,132,52,19
cotton,25.31468463,77.91757121,72.82902109,102,37,25
cotton,22.60361557,80.3509046,88.57395505,111,39,22
cotton,22.9535715,78.71555832,99.75336197,117,51,15
cotton,22.74446976,80.41198458,90.07326633,136,36,24
cotton,23.80834611,83.91902605,70.97358303,134,56,18
cotton,25.46228792,81.56641891,76.88582484,112,54,15
cotton,25.96779712,81.97904282,74.14169043,105,56,15
cotton,25.5308271,80.04662756,99.39557151,140,45,15
cotton,24.43847399,81.69801729,60.79645852,126,46,25
cotton,23.03887865,76.47039772,90.64770699,106,49,24
cotton,23.51308653,76.72621429,80.11272117,121,53,19
cotton,22.75805656,76.75768356,97.76600619,108,60,17
cotton,24.71252544,77.7293114,85.24963302,116,56,17
cotton,23.45969093,82.44777468,93.50153555,100,52,19
cotton,25.5503704,77.85055621,78.58488484,129,43,16
cotton,22.08458267,82.82904143,67.06459777,118,44,23
cotton,24.68854799,78.51206972,69.31153566,117,43,25
cotton,25.84997269,84.16855231,77.03421249,126,37,21
cotton,22.46054478,75.40989245,71.85436078,120,48,16
cotton,23.65629976,77.52425987,74.8984994,102,45,16
cotton,22.00817088,81.83896111,92.23645249,131,56,20
cotton,24.32630461,80.13456404,69.45072055,114,40,17
cotton,22.92360984,82.68738535,92.91915074,101,37,18
cotton,23.43821725,78.63388824,81.15072105,106,46,20
cotton,22.10718988,78.58320116,74.94136567,113,38,20
cotton,23.03814028,76.11021529,91.49697481,102,53,21
cotton,24.54795322,75.39752705,63.88079866,110,39,18
cotton,23.73868041,75.77503808,76.63669195,107,58,15
cotton,22.31871914,83.86129998,65.35747011,120,60,15
jute,25.52468965,72.24850829,151.8869972,89,47,38
jute,26.59104992,82.94164078,161.2469997,60,37,39
jute,25.29781791,86.8870535,196.6249511,63,41,45
jute,25.72100868,88.16513579,175.6086697,86,40,39
jute,23.58419277,72.00460848,190.4242157,96,41,40
jute,25.31042337,72.01364411,190.5577618,100,35,36
jute,23.41798979,85.08640476,185.7446728,63,37,43
jute,24.35564134,88.80391021,169.1168028,70,43,40
jute,26.284017,75.14640198,182.2685447,67,55,44
jute,25.13842773,83.12053888,169.3388465,74,40,40
jute,24.88692811,71.91711523,150.2498675,89,53,44
jute,25.75734909,88.36668522,189.4263485,74,46,45
jute,23.12844351,74.68322732,199.8362913,89,41,38
jute,24.9949957,88.95692783,151.4935635,60,55,40
jute,25.21622704,70.88259632,195.8645552,67,43,38
jute,24.39736241,79.26861738,164.2697011,70,38,35
jute,23.31410442,71.4509053,164.4970373,74,49,38
jute,25.72668885,81.86171563,191.9649389,90,40,39
jute,26.96656378,78.21047693,169.8391177,82,35,44
jute,23.70467146,74.63745355,181.2783964,73,45,37
jute,24.90075709,73.84186449,153.8990984,85,53,38
jute,23.39605743,72.60512854,174.7876411,81,56,36
jute,26.8748389,79.78725152,173.1017097,84,55,38
jute,23.1426498,74.99739774,151.9035477,80,45,42
jute,24.29496635,77.62976013,184.9800516,76,54,45
jute,24.39459498,89.89106506,197.1220049,76,56,39
jute,25.7629429,80.76238215,174.5071843,81,40,45
jute,25.4879684,84.48235878,168.7848886,76,44,45
jute,25.37122686,76.2403666,183.8270791,69,47,40
jute,26.21312799,81.70476368,180.1237765,82,40,45
jute,24.30748599,78.54340987,186.2337571,69,57,35
jute,23.76554749,87.98329901,150.3166152,81,36,38
jute,24.79853023,78.53037059,162.2847429,67,60,38
jute,23.20683504,74.09956958,199.4766779,72,51,40
jute,23.66805429,70.89000744,184.4633281,65,39,45
jute,25.12417673,85.72530641,159.5718087,78,50,43
jute,23.89069041,83.46409075,167.7230632,77,52,41
jute,23.09433785,81.45139295,196.6587013,89,52,42
jute,24.21744605,82.85284045,166.1365886,62,49,37
jute,24.06475727,71.31342851,153.6390212,90,48,45
jute,24.85441411,74.4407048,175.572958,66,47,36
jute,26.41915161,76.85691248,197.2101782,80,52,39
jute,24.89326318,77.01222585,196.469984,89,52,45
jute,23.25583402,82.7015932,166.2160846,77,51,44
jute,24.7634518,87.06071115,179.1630865,94,37,41
jute,24.97042599,78.62697699,166.6415254,75,41,35
jute,26.12797248,80.49172597,150.6326874,60,55,36
jute,25.97825807,81.65769588,163.3488091,62,56,35
jute,26.2830571,73.35763537,186.6898282,84,40,42
jute,26.38905406,83.31240346,176.1516409,100,56,40
jute,25.2746335,73.7459581,168.0432282,75,56,44
jute,23.09499564,78.45959697,155.3851533,78,46,42
jute,25.79351957,81.76904006,193.2418382,82,48,36
jute,23.17403323,87.88255345,160.6217342,100,58,41
jute,25.63215038,79.95150917,182.2582277,88,50,40
jute,25.848795,87.81661683,152.6194403,67,41,40
jute,26.56767277,80.90424543,181.2915605,72,42,43
jute,26.24532085,72.97198375,189.9711184,89,40,43
jute,26.91515043,73.19897535,177.2233048,89,57,43
jute,24.36972377,82.11319791,159.9210934,61,41,44
jute,25.71901283,79.15532398,187.1735424,79,45,43
jute,25.01157559,88.3313023,169.4168014,84,40,43
jute,25.40785911,76.44048625,188.6372826,98,43,35
jute,23.28081,74.27607475,153.7447398,75,36,44
jute,23.98651719,82.09053379,167.0576456,89,58,35
jute,24.48556447,83.20630007,192.2316221,91,41,37
jute,25.86705009,84.09985284,154.8390847,77,48,36
jute,23.5643831,79.46283115,185.25947,66,58,35
jute,24.2248758,74.89465426,192.4931257,62,59,41
jute,25.49386782,86.97061481,176.5268267,82,35,35
jute,24.97178693,79.47557931,195.7571622,61,41,35
jute,24.80624984,82.09281674,156.3616174,99,57,38
jute,23.16814977,76.66724969,157.1215052,70,42,43
jute,24.25133493,89.86454053,175.1742112,90,59,35
jute,26.58361011,78.00774772,154.8238864,73,43,42
jute,26.82489244,78.20392774,153.9199807,67,46,44
jute,25.49674786,81.13449097,169.9288234,84,37,42
jute,24.09874353,80.57226761,176.8604109,72,41,36
jute,23.18866654,86.20899734,176.103677,71,56,37
jute,26.24347471,78.51063754,183.4065252,64,53,38
jute,23.75091572,71.14782585,160.0889553,65,54,39
jute,26.13871511,79.1188943,171.4892533,60,58,37
jute,26.14576648,71.23690851,193.1007598,86,39,43
jute,26.91643698,73.48655995,171.4716375,90,50,44
jute,26.5232969,77.17331847,157.8548562,91,38,36
jute,23.81579631,80.94023552,190.312216,87,48,38
jute,26.50838667,86.84264005,152.9801697,72,41,36
jute,26.63952463,70.95705996,199.3355744,71,54,35
jute,23.3250131,79.79609448,187.3096148,82,46,41
jute,26.47549543,73.96164569,180.2513601,71,52,43
jute,23.78756036,74.36794079,172.6442654,80,43,43
jute,25.49941707,75.99987588,193.7141828,77,55,43
jute,23.24925555,73.65346838,184.7674863,95,57,41
jute,26.98582182,89.05587886,193.8778713,63,47,35
jute,23.61475336,86.14290267,150.2355238,93,43,38
jute,23.87484465,86.79261344,177.5147313,87,44,43
jute,23.92887902,88.07112278,154.6608736,88,52,39
jute,24.81441246,81.68688879,190.7886386,90,39,37
jute,24.44743944,82.286484,190.9684885,90,39,43
jute,26.57421679,73.81994896,159.3223075,84,38,43
coffee,26.33377983,57.36469955,191.6549412,91,21,26
coffee,26.45288458,55.32222678,144.6861336,107,21,26
coffee,25.70822684,52.88667115,136.7325092,83,38,35
coffee,24.12832546,56.18107663,147.2757818,108,24,31
coffee,23.44372334,60.39523266,122.2103248,116,28,34
coffee,23.4123707,52.26994674,139.3670753,116,23,25
coffee,23.05951896,50.40609436,164.4971875,109,31,27
coffee,23.07895447,63.65861483,129.8765443,89,25,34
coffee,27.6496114,51.11044023,122.8392822,118,18,32
coffee,25.46743689,69.35161206,171.3764462,111,32,34
coffee,26.7350622,55.55164819,140.6305213,84,36,28
coffee,26.20811417,52.50987966,189.0944824,85,33,25
coffee,27.0424167,57.27927475,165.6872119,99,15,27
coffee,24.65090184,51.93952357,135.1386537,81,30,31
coffee,27.35152643,55.99375012,148.9812525,95,39,29
coffee,25.17787724,62.26244581,135.0119649,81,34,30
coffee,23.11438731,68.00096043,161.8944624,80,15,28
coffee,27.22783677,52.95261751,175.7260273,104,20,26
coffee,23.26316991,60.5160021,194.1755471,109,29,28
coffee,25.234661,57.53161469,124.2261737,100,32,26
coffee,25.59535262,57.72920846,195.7733251,100,24,28
coffee,25.5674832,60.49244602,190.2257843,83,21,28
coffee,25.67324193,51.29043632,196.2736367,120,23,28
coffee,24.40726724,62.65692638,148.6977358,104,26,30
coffee,23.69287069,66.76090123,144.6576424,108,33,31
coffee,24.53460016,66.99765375,180.5059257,91,25,26
coffee,27.13140403,52.89368299,192.4280381,86,26,27
coffee,27.56088634,68.49299897,167.4358075,98,18,27
coffee,23.59302313,55.27564977,191.3980675,111,27,31
coffee,23.17714381,52.13864034,117.3113562,84,39,35
coffee,24.71384065,51.29142534,197.6439711,98,27,27
coffee,24.38534644,64.72543073,119.6324109,118,21,34
coffee,27.15998538,51.59100753,126.1752206,103,27,31
coffee,26.53543168,67.09608099,120.6494434,82,24,33
coffee,27.01207284,60.76645256,191.4508931,86,31,35
coffee,27.55906475,58.45742907,117.9389993,88,35,35
coffee,23.32293161,53.00366334,168.2644287,84,27,29
coffee,24.23850608,54.30329632,115.1564012,120,40,33
coffee,23.42611644,64.10651528,122.6847408,106,40,30
coffee,26.02241444,55.83288958,176.9020924,113,21,33
coffee,24.83846178,56.7685316,124.4135035,117,34,25
coffee,26.24092174,65.64381357,148.3771202,80,30,25
coffee,24.43011925,66.02411187,181.6368274,88,21,27
coffee,26.00373964,62.1445102,153.477776,113,33,34
coffee,26.22367404,62.26594559,193.7461968,87,23,28
coffee,27.09617155,63.55324262,190.2440566,113,15,29
coffee,25.64004392,61.03273481,199.4735636,98,29,30
coffee,27.74576987,54.36976075,139.8619431,97,29,27
coffee,26.24928198,54.28617819,133.1120232,85,35,32
coffee,26.67377159,52.24226285,156.1543898,82,29,35
coffee,27.10210397,55.7497332,139.5013171,103,33,25
coffee,27.62975458,61.26002598,196.6492664,112,17,28
coffee,27.5364547,55.51673151,130.6377143,99,19,33
coffee,23.56960509,50.56339727,130.3797119,120,20,34
coffee,24.99451759,57.93250202,192.8736822,114,27,28
coffee,27.56441788,54.41094079,177.816092,100,40,35
coffee,23.98143338,61.10935084,161.5279095,108,35,25
coffee,24.22984659,67.37768353,122.4073418,115,31,30
coffee,25.60153969,68.66257977,168.8383605,87,28,30
coffee,24.31274458,53.57285558,184.4103931,82,24,26
coffee,26.36629861,52.25738495,177.3176161,94,26,27
coffee,26.5602777,57.1621814,152.0616227,87,28,35
coffee,26.35034208,58.50650238,121.5586297,118,40,35
coffee,25.20406808,57.88370456,156.1457255,87,38,29
coffee,23.35723208,55.18792166,171.6976946,92,40,30
coffee,23.60567546,59.68849145,185.1568059,97,22,26
coffee,24.18471151,69.94807345,163.2708732,99,40,32
coffee,26.44414097,53.83876189,175.3723314,89,28,33
coffee,26.12492233,63.37479229,147.8035305,112,39,29
coffee,27.77363343,64.47858698,192.7121236,111,28,26
coffee,25.55656667,62.67087838,193.5866233,114,20,26
coffee,27.92374437,67.96910852,115.2325531,117,26,30
coffee,26.05968403,52.31098539,161.3432535,111,29,31
coffee,26.35770906,64.57578034,163.6269496,119,30,28
coffee,24.91370487,54.15319242,129.5481144,116,40,33
coffee,27.31317116,68.4233391,192.4288139,95,37,35
coffee,26.1387869,52.26311691,136.3027766,86,40,33
coffee,23.1069385,67.06230539,162.5769606,117,37,32
coffee,23.52648086,68.44030686,171.8839938,105,18,35
coffee,25.11711046,68.48030408,194.8773479,109,23,25
coffee,24.02952505,58.84880599,134.6803969,80,18,31
coffee,26.70897548,69.71184111,158.8608887,101,31,26
coffee,26.71717393,50.50148528,126.8073984,103,33,33
coffee,24.59245684,56.46829641,137.7044047,93,26,27
coffee,27.51006055,50.66687215,143.9955548,104,35,28
coffee,27.57847581,58.52534263,156.6810374,116,36,25
coffee,26.65069302,57.56695719,145.105065,107,38,29
coffee,26.97251562,62.0183627,142.8610793,101,33,33
coffee,23.17124551,52.97841162,153.1201644,107,31,31
coffee,23.52652084,65.44340921,186.1728203,99,16,30
coffee,27.30901814,55.196224,141.4831644,103,40,30
coffee,27.54823036,62.88179198,181.4170812,118,31,34
coffee,25.627355,57.04151119,188.5506536,106,21,35
coffee,23.29250318,50.04557009,183.468585,116,38,34
coffee,24.91461008,53.74144743,166.2549307,97,35,26
coffee,26.77463708,66.4132686,177.7745075,107,34,32
coffee,27.41711238,56.63636248,127.92461,99,15,27
coffee,24.13179691,67.22512329,173.3228386,118,33,30
coffee,26.2724184,52.12739421,127.1752928,117,32,34
coffee,23.60301571,60.39647474,140.9370415,104,18,30
